TILEID,PROGRAM,SURVEY,LASTNIGHT,PETALID,H,H_TILE,N_GAL,N_STAR,N_QSO,N_GOOD_Z
26241,bright,main,20220211,8,0.9933615442385137,0.999148844340507,235,164,6,405
26241,bright,main,20220211,9,0.994496013567219,0.999148844340507,222,195,4,421
22230,bright,main,20220211,0,0.9950196026005111,0.9992776773356807,286,139,5,430
22230,bright,main,20220211,1,0.9927292460556743,0.9992776773356807,230,142,10,382
22230,bright,main,20220211,2,0.9940142194841545,0.9992776773356807,262,147,9,418
22230,bright,main,20220211,3,0.9938976685618883,0.9992776773356807,207,164,7,378
22230,bright,main,20220211,4,0.9682074705902424,0.9992776773356807,117,79,3,199
22230,bright,main,20220211,5,0.9934096090985248,0.9992776773356807,209,184,8,401
22230,bright,main,20220211,6,0.9932922455371129,0.9992776773356807,246,162,5,413
22230,bright,main,20220211,7,0.9905843549160559,0.9992776773356807,256,98,2,356
22230,bright,main,20220211,8,0.9921668635402723,0.9992776773356807,310,90,8,408
22230,bright,main,20220211,9,0.9958882992543145,0.9992776773356807,269,136,5,410
5974,dark,main,20220211,0,0.9903799390730794,0.9993631846763155,346,11,38,395
5974,dark,main,20220211,1,0.9870183130398935,0.9993631846763155,304,15,37,356
5974,dark,main,20220211,2,0.9892474697774581,0.9993631846763155,307,21,44,372
5974,dark,main,20220211,3,0.9799375076164235,0.9993631846763155,293,12,46,351
5974,dark,main,20220211,4,0.9931268519560499,0.9993631846763155,304,9,30,343
5974,dark,main,20220211,5,0.9909899066240775,0.9993631846763155,308,14,37,359
5974,dark,main,20220211,6,0.9897989849257655,0.9993631846763155,313,12,51,376
5974,dark,main,20220211,7,0.9897386636455279,0.9993631846763155,284,14,39,337
5974,dark,main,20220211,8,0.9965935491422926,0.9993631846763155,321,13,32,366
5974,dark,main,20220211,9,0.9924219605585322,0.9993631846763155,344,12,30,386
4636,dark,main,20220211,0,0.9944553039665781,0.9992330456028555,291,13,72,376
4636,dark,main,20220211,1,0.9959719908503816,0.9992330456028555,310,14,42,366
4636,dark,main,20220211,2,0.9961014578601015,0.9992330456028555,310,13,38,361
4636,dark,main,20220211,3,0.9909065032068372,0.9992330456028555,305,12,40,357
4636,dark,main,20220211,4,0.9912207418840658,0.9992330456028555,296,14,39,349
4636,dark,main,20220211,5,0.9944237001341895,0.9992330456028555,300,16,38,354
4636,dark,main,20220211,6,0.9905262208155564,0.9992330456028555,324,12,29,365
4636,dark,main,20220211,7,0.9871060083030511,0.9992330456028555,295,13,28,336
4636,dark,main,20220211,8,0.9886976691230145,0.9992330456028555,311,13,36,360
4636,dark,main,20220211,9,0.9914036879197039,0.9992330456028555,314,13,47,374
5809,dark,main,20220211,0,0.9943372231792418,0.9991350618641455,310,12,42,364
5809,dark,main,20220211,1,0.9855420192721207,0.9991350618641455,258,16,44,318
5809,dark,main,20220211,2,0.9963170633168064,0.9991350618641455,287,10,53,350
5809,dark,main,20220211,3,0.9930961543246913,0.9991350618641455,287,17,34,338
5809,dark,main,20220211,4,0.9928056374228093,0.9991350618641455,286,12,44,342
5809,dark,main,20220211,5,0.9933201892402141,0.9991350618641455,290,11,37,338
5809,dark,main,20220211,6,0.989530457276431,0.9991350618641455,276,16,59,351
5809,dark,main,20220211,7,0.9879010441566135,0.9991350618641455,248,15,48,311
5809,dark,main,20220211,8,0.9946109262734655,0.9991350618641455,272,13,46,331
5809,dark,main,20220211,9,0.991736323247055,0.9991350618641455,297,12,42,351
3686,dark,main,20220211,0,0.9948441653827917,0.9984809752628945,325,13,50,388
3686,dark,main,20220211,1,0.9859268195962123,0.9984809752628945,300,13,32,345
3686,dark,main,20220211,2,0.9763918585506548,0.9984809752628945,306,12,41,359
3686,dark,main,20220211,3,0.9857912963091563,0.9984809752628945,287,14,48,349
3686,dark,main,20220211,4,0.9908657499953857,0.9984809752628945,284,16,39,339
3686,dark,main,20220211,5,0.9919117341659105,0.9984809752628945,279,13,66,358
3686,dark,main,20220211,6,0.990812308243814,0.9984809752628945,288,17,71,376
3686,dark,main,20220211,7,0.9886244861972326,0.9984809752628945,289,15,38,342
3686,dark,main,20220211,8,0.9835721577043163,0.9984809752628945,309,14,42,365
3686,dark,main,20220211,9,0.9922078283141497,0.9984809752628945,315,12,54,381
10491,dark,main,20220211,0,0.9944779507626696,0.998583461637576,281,15,37,333
10491,dark,main,20220211,1,0.9851634936205156,0.998583461637576,261,19,33,313
10491,dark,main,20220211,2,0.9926715497181764,0.998583461637576,279,15,49,343
10491,dark,main,20220211,3,0.9944473919483731,0.998583461637576,280,17,43,340
10491,dark,main,20220211,4,0.9862580800414091,0.998583461637576,272,13,45,330
10491,dark,main,20220211,5,0.991392572923737,0.998583461637576,298,13,38,349
10491,dark,main,20220211,6,0.990106510360099,0.998583461637576,304,16,48,368
10491,dark,main,20220211,7,0.9946067242120098,0.998583461637576,239,16,59,314
10491,dark,main,20220211,8,0.9762300032224248,0.998583461637576,295,14,48,357
10491,dark,main,20220211,9,0.9935735631717082,0.998583461637576,276,18,56,350
24260,bright,main,20220211,0,0.9944007207090533,0.9994115456803948,272,165,1,438
24260,bright,main,20220211,1,0.99529854476714,0.9994115456803948,244,153,4,401
24260,bright,main,20220211,2,0.9928248641585354,0.9994115456803948,200,208,5,413
24260,bright,main,20220211,3,0.9867776282671263,0.9994115456803948,283,112,4,399
24260,bright,main,20220211,4,0.9899641321512248,0.9994115456803948,245,143,2,390
24260,bright,main,20220211,5,0.9927647138533955,0.9994115456803948,267,141,3,411
24260,bright,main,20220211,6,0.9957869427365803,0.9994115456803948,237,185,5,427
24260,bright,main,20220211,7,0.9958223247400435,0.9994115456803948,154,209,5,368
24260,bright,main,20220211,8,0.9920599355975365,0.9994115456803948,246,170,3,419
24260,bright,main,20220211,9,0.992452598249259,0.9994115456803948,273,144,2,419
23107,bright,main,20220211,0,0.9926419272506515,0.9994283653971104,361,75,5,441
23107,bright,main,20220211,1,0.9920159896543503,0.9994283653971104,328,68,4,400
23107,bright,main,20220211,2,0.9878771208525382,0.9994283653971104,336,84,5,425
23107,bright,main,20220211,3,0.9916334810030591,0.9994283653971104,296,93,5,394
23107,bright,main,20220211,4,0.9851773050637272,0.9994283653971104,286,103,5,394
23107,bright,main,20220211,5,0.9887710799709784,0.9994283653971104,249,158,1,408
23107,bright,main,20220211,6,0.9933239966423968,0.9994283653971104,286,135,2,423
23107,bright,main,20220211,7,0.9925563693631904,0.9994283653971104,260,101,5,366
23107,bright,main,20220211,8,0.9940302852984856,0.9994283653971104,284,123,10,417
23107,bright,main,20220211,9,0.9907848076519924,0.9994283653971104,315,101,8,424
26216,bright,main,20220211,0,0.9919570577252689,0.9996755545227887,166,267,5,438
26216,bright,main,20220211,1,0.986703551972581,0.9996755545227887,165,235,2,402
26216,bright,main,20220211,2,0.9919555639106631,0.9996755545227887,229,194,6,429
26216,bright,main,20220211,3,0.9901617596928683,0.9996755545227887,159,236,4,399
26216,bright,main,20220211,4,0.995867048966763,0.9996755545227887,139,248,7,394
26216,bright,main,20220211,5,0.9932547334225384,0.9996755545227887,187,223,1,411
26216,bright,main,20220211,6,0.9915557850339167,0.9996755545227887,246,177,4,427
26216,bright,main,20220211,7,0.9894261339008344,0.9996755545227887,191,180,5,376
26216,bright,main,20220211,8,0.9884736432038602,0.9996755545227887,248,166,4,418
26216,bright,main,20220211,9,0.9879604178052542,0.9996755545227887,246,177,4,427
2295,dark,main,20220211,0,0.9969941479868337,0.9992541652746413,336,18,50,404
2295,dark,main,20220211,1,0.9971065499303884,0.9992541652746413,281,18,54,353
2295,dark,main,20220211,2,0.9877462493956294,0.9992541652746413,316,12,50,378
2295,dark,main,20220211,3,0.9850623264675138,0.9992541652746413,284,14,54,352
2295,dark,main,20220211,4,0.9895540497749845,0.9992541652746413,291,13,51,355
2295,dark,main,20220211,5,0.9882969970937073,0.9992541652746413,283,21,52,356
2295,dark,main,20220211,6,0.9891459689222375,0.9992541652746413,286,26,48,360
2295,dark,main,20220211,7,0.9874072831885614,0.9992541652746413,235,24,61,320
2295,dark,main,20220211,8,0.9956814193213278,0.9992541652746413,264,28,55,347
2295,dark,main,20220211,9,0.9934053789435475,0.9992541652746413,305,21,62,388
22857,bright,main,20220211,0,0.9882235196325382,0.9989623427754475,305,136,3,444
22857,bright,main,20220211,1,0.9904147183637455,0.9989623427754475,235,157,5,397
22857,bright,main,20220211,2,0.9929849117548545,0.9989623427754475,221,201,2,424
22857,bright,main,20220211,3,0.9945087287859844,0.9989623427754475,228,167,4,399
22857,bright,main,20220211,4,0.9905239995567476,0.9989623427754475,240,148,7,395
22857,bright,main,20220211,5,0.9899475099494079,0.9989623427754475,237,170,5,412
22857,bright,main,20220211,6,0.9880288913359729,0.9989623427754475,267,147,8,422
22857,bright,main,20220211,7,0.9908521488031037,0.9989623427754475,222,145,3,370
22857,bright,main,20220211,8,0.9889072236619717,0.9989623427754475,250,159,6,415
22857,bright,main,20220211,9,0.9916049636456589,0.9989623427754475,277,149,8,434
23000,bright,main,20220211,0,0.9936912818576732,0.9991454488991469,280,139,6,425
23000,bright,main,20220211,1,0.9966848577879354,0.9991454488991469,306,80,4,390
23000,bright,main,20220211,2,0.9948504616308097,0.9991454488991469,357,56,4,417
23000,bright,main,20220211,3,0.988546906858914,0.9991454488991469,285,83,3,371
23000,bright,main,20220211,4,0.9866128060939785,0.9991454488991469,295,89,7,391
23000,bright,main,20220211,5,0.99254093149148,0.9991454488991469,324,81,3,408
23000,bright,main,20220211,6,0.9936178384907631,0.9991454488991469,270,142,7,419
23000,bright,main,20220211,7,0.9876901521181759,0.9991454488991469,248,108,3,359
23000,bright,main,20220211,8,0.9932905145622837,0.9991454488991469,264,134,4,402
23000,bright,main,20220211,9,0.9872908065753568,0.9991454488991469,244,159,7,410
23127,bright,main,20220211,0,0.9928740817133559,0.9989890955642101,316,84,5,405
23127,bright,main,20220211,1,0.9893862642981337,0.9989890955642101,305,89,7,401
23127,bright,main,20220211,2,0.9954559260440398,0.9989890955642101,333,89,3,425
23127,bright,main,20220211,3,0.993625850804767,0.9989890955642101,278,117,6,401
23127,bright,main,20220211,4,0.9935906992349776,0.9989890955642101,241,152,2,395
23127,bright,main,20220211,5,0.9954530071406618,0.9989890955642101,294,123,3,420
23127,bright,main,20220211,6,0.9947810113927331,0.9989890955642101,305,122,4,431
23127,bright,main,20220211,7,0.988354582024905,0.9989890955642101,213,159,4,376
23127,bright,main,20220211,8,0.9933976771555162,0.9989890955642101,234,182,5,421
23127,bright,main,20220211,9,0.9946597016256224,0.9989890955642101,333,90,8,431
26146,bright,main,20220211,0,0.9946054315814918,0.9994484077672287,326,93,1,420
26146,bright,main,20220211,1,0.9941234572471813,0.9994484077672287,284,88,6,378
26146,bright,main,20220211,2,0.993562540193401,0.9994484077672287,296,103,3,402
26146,bright,main,20220211,3,0.9841404564298731,0.9994484077672287,319,66,6,391
26146,bright,main,20220211,4,0.9859781783773933,0.9994484077672287,285,96,7,388
26146,bright,main,20220211,5,0.9913119530015571,0.9994484077672287,259,136,7,402
26146,bright,main,20220211,6,0.994055625078468,0.9994484077672287,305,115,2,422
26146,bright,main,20220211,7,0.9946589434360381,0.9994484077672287,230,132,5,367
26146,bright,main,20220211,8,0.9949971972736312,0.9994484077672287,312,96,7,415
26146,bright,main,20220211,9,0.9928933705421444,0.9994484077672287,329,86,11,426
24791,bright,main,20220211,0,0.9920785955786686,0.9993147542134184,197,238,1,436
24791,bright,main,20220211,1,0.9940036537704954,0.9993147542134184,151,244,4,399
24791,bright,main,20220211,2,0.991388479841992,0.9993147542134184,229,190,7,426
24791,bright,main,20220211,3,0.9921104529366199,0.9993147542134184,184,216,0,400
24791,bright,main,20220211,4,0.9940307991663386,0.9993147542134184,197,196,3,396
24791,bright,main,20220211,5,0.9936542739685676,0.9993147542134184,241,163,2,406
24791,bright,main,20220211,6,0.9896558054884739,0.9993147542134184,311,102,8,421
24791,bright,main,20220211,7,0.9866250988713058,0.9993147542134184,299,71,2,372
24791,bright,main,20220211,8,0.992735886107938,0.9993147542134184,264,149,8,421
24791,bright,main,20220211,9,0.992553168867171,0.9993147542134184,233,193,8,434
10859,dark,main,20220211,0,0.9900142229308228,0.9987764556777309,333,10,40,383
10859,dark,main,20220211,1,0.9909633036367057,0.9987764556777309,319,11,34,364
10859,dark,main,20220211,2,0.9896296559771893,0.9987764556777309,324,11,36,371
10859,dark,main,20220211,3,0.9961815817923536,0.9987764556777309,306,11,42,359
10859,dark,main,20220211,4,0.9921174639466128,0.9987764556777309,310,12,41,363
10859,dark,main,20220211,5,0.9917142997888382,0.9987764556777309,298,12,52,362
10859,dark,main,20220211,6,0.9904879312734898,0.9987764556777309,320,16,47,383
10859,dark,main,20220211,7,0.9838063736628788,0.9987764556777309,286,11,38,335
10859,dark,main,20220211,8,0.9910103281308552,0.9987764556777309,315,12,44,371
10859,dark,main,20220211,9,0.9904394199299102,0.9987764556777309,339,12,26,377
26213,bright,main,20220211,0,0.9938838367713264,0.9991013520690426,172,260,5,437
26213,bright,main,20220211,1,0.9952113779666946,0.9991013520690426,170,224,3,397
26213,bright,main,20220211,2,0.9952552095546514,0.9991013520690426,195,225,4,424
26213,bright,main,20220211,3,0.989091244996186,0.9991013520690426,190,194,9,393
26213,bright,main,20220211,4,0.9878927154552017,0.9991013520690426,233,154,8,395
26213,bright,main,20220211,5,0.9927164880251204,0.9991013520690426,268,144,2,414
26213,bright,main,20220211,6,0.9926526965037521,0.9991013520690426,281,138,6,425
26213,bright,main,20220211,7,0.9883556862598446,0.9991013520690426,188,181,2,371
26213,bright,main,20220211,8,0.9922314773264128,0.9991013520690426,170,243,6,419
26213,bright,main,20220211,9,0.9953737860565058,0.9991013520690426,201,219,6,426
25989,bright,main,20220212,0,0.99547582484153,0.9994717830043272,283,151,3,437
25989,bright,main,20220212,1,0.9946106397701251,0.9994717830043272,175,214,10,399
25989,bright,main,20220212,2,0.9964048176065718,0.9994717830043272,290,137,5,432
25989,bright,main,20220212,3,0.9929747920047922,0.9994717830043272,278,102,7,387
25989,bright,main,20220212,4,0.9899122112430698,0.9994717830043272,300,90,2,392
25989,bright,main,20220212,5,0.9933192430226091,0.9994717830043272,323,87,3,413
25989,bright,main,20220212,6,0.9876835734893122,0.9994717830043272,325,83,8,416
25989,bright,main,20220212,7,0.988916981107108,0.9994717830043272,256,108,2,366
25989,bright,main,20220212,8,0.9931293542891477,0.9994717830043272,258,142,9,409
25989,bright,main,20220212,9,0.9951432883969421,0.9994717830043272,247,171,5,423
23122,bright,main,20220212,0,0.9927482516875357,0.9994145299100036,284,147,4,435
23122,bright,main,20220212,1,0.9858310307370974,0.9994145299100036,269,117,13,399
23122,bright,main,20220212,2,0.9953912299892954,0.9994145299100036,343,90,2,435
23122,bright,main,20220212,3,0.9935774558380454,0.9994145299100036,243,152,2,397
23122,bright,main,20220212,4,0.9941386951599835,0.9994145299100036,250,136,7,393
23122,bright,main,20220212,5,0.9879779449586878,0.9994145299100036,272,135,1,408
23122,bright,main,20220212,6,0.9912891458967257,0.9994145299100036,245,182,4,431
23122,bright,main,20220212,7,0.9928182396821923,0.9994145299100036,251,122,1,374
23122,bright,main,20220212,8,0.9936723794681573,0.9994145299100036,181,225,6,412
23122,bright,main,20220212,9,0.9930555279179095,0.9994145299100036,243,175,4,422
26179,bright,main,20220212,0,0.9921275460756256,0.9989149218311284,338,94,2,434
26179,bright,main,20220212,1,0.9950588429701097,0.9989149218311284,290,80,11,381
26179,bright,main,20220212,2,0.9925473939583527,0.9989149218311284,329,101,1,431
26179,bright,main,20220212,3,0.991695404239329,0.9989149218311284,268,107,5,380
26179,bright,main,20220212,4,0.9888746569871669,0.9989149218311284,305,79,4,388
26179,bright,main,20220212,5,0.985395865422036,0.9989149218311284,322,79,7,408
26179,bright,main,20220212,6,0.991891488115628,0.9989149218311284,342,83,1,426
26179,bright,main,20220212,7,0.9944123361343549,0.9989149218311284,285,81,2,368
26179,bright,main,20220212,8,0.9930892894221264,0.9989149218311284,278,128,6,412
26179,bright,main,20220212,9,0.9894173982677968,0.9989149218311284,309,105,5,419
26244,bright,main,20220212,0,0.9877552505039744,0.9992321416202321,276,153,3,432
26244,bright,main,20220212,1,0.993735094930841,0.9992321416202321,255,135,4,394
26244,bright,main,20220212,2,0.994529200248195,0.9992321416202321,229,197,5,431
26244,bright,main,20220212,3,0.9954694727907538,0.9992321416202321,248,142,4,394
26244,bright,main,20220212,4,0.9952540524340945,0.9992321416202321,237,154,1,392
26244,bright,main,20220212,5,0.9907452273389574,0.9992321416202321,301,104,3,408
26244,bright,main,20220212,6,0.9926488014227198,0.9992321416202321,247,170,9,426
26244,bright,main,20220212,7,0.9898005405402095,0.9992321416202321,139,214,7,360
26244,bright,main,20220212,8,0.9928766625073948,0.9992321416202321,248,163,1,412
26244,bright,main,20220212,9,0.9916368910470076,0.9992321416202321,232,187,8,427
22068,bright,main,20220212,0,0.9940126145035232,0.9995212264919824,235,181,2,418
22068,bright,main,20220212,1,0.994768581238426,0.9995212264919824,213,166,7,386
22068,bright,main,20220212,2,0.9913894916345912,0.9995212264919824,270,147,4,421
22068,bright,main,20220212,3,0.9907758748366537,0.9995212264919824,305,76,4,385
22068,bright,main,20220212,4,0.9941877660124298,0.9995212264919824,285,93,9,387
